Date,Price,Signal,Year,Strike,StrikeCount,Open,High,Low,Close,Adj Close,Volume
1975-11-17,,,,,,0.0,8.71875,8.71875,8.71875,3.051628589630127,53200
1975-11-18,,,,,,0.0,8.96875,8.96875,8.96875,3.1391305923461914,106800
1975-11-19,,,,,,0.0,8.5625,8.5625,8.5625,2.9969396591186523,170400
1975-11-20,,,,,,0.0,8.4375,8.4375,8.4375,2.953188896179199,61200
1975-11-21,,,,,,0.0,8.4375,8.4375,8.4375,2.953188896179199,64000
1975-11-24,,,,,,0.0,8.40625,8.40625,8.40625,2.9422502517700195,88400
1975-11-25,,,,,,0.0,8.375,8.375,8.375,2.93131422996521,75200
1975-11-26,,,,,,0.0,8.4375,8.4375,8.4375,2.953188896179199,89200
1975-11-28,,,,,,0.0,8.5,8.5,8.5,2.975066661834717,95600
1975-12-01,,,,,,0.0,8.25,8.25,8.25,2.8875629901885986,102400
1975-12-02,,,,,,0.0,7.875,7.875,7.875,2.756309747695923,78400
1975-12-03,,,,,,0.0,7.5,7.5,7.5,2.625056505203247,86400
1975-12-04,,,,,,0.0,7.5,7.5,7.5,2.625056505203247,48800
1975-12-05,,,,,,0.0,7.4375,7.4375,7.4375,2.6031816005706787,62800
1975-12-08,,,,,,0.0,7.4375,7.4375,7.4375,2.6031816005706787,87600
1975-12-09,,,,,,0.0,7.4375,7.4375,7.4375,2.6031816005706787,158800
1975-12-10,,,,,,0.0,7.46875,7.46875,7.46875,2.6141200065612793,99600
1975-12-11,,,,,,0.0,7.5,7.5,7.5,2.625056505203247,62400
1975-12-12,,,,,,0.0,7.875,7.875,7.875,2.756309747695923,116400
1975-12-15,,,,,,0.0,7.84375,7.84375,7.84375,2.7453715801239014,170800
1975-12-16,,,,,,0.0,7.96875,7.96875,7.96875,2.7891218662261963,110400
1975-12-17,,,,,,0.0,8.03125,8.03125,8.03125,2.8109982013702393,92800
1975-12-18,,,,,,0.0,8.0625,8.0625,8.0625,2.8219351768493652,81200
1975-12-19,,,,,,0.0,8.0,8.0,8.0,2.8000600337982178,130800
1975-12-22,,,,,,0.0,8.0,8.0,8.0,2.8000600337982178,67200
1975-12-23,,,,,,0.0,8.03125,8.03125,8.03125,2.8109982013702393,59600
1975-12-24,,,,,,0.0,7.8125,7.8125,7.8125,2.7344353199005127,135200
1975-12-26,,,,,,0.0,7.84375,7.84375,7.84375,2.7453715801239014,46800
1975-12-29,,,,,,0.0,7.75,7.75,7.75,2.712557554244995,52800
1975-12-30,,,,,,0.0,7.71875,7.71875,7.71875,2.7016220092773438,54000
1975-12-31,,,,,,0.0,7.71875,7.71875,7.71875,2.7016220092773438,34800
1976-01-02,,,,,,0.0,7.875,7.875,7.875,2.756309747695923,71600
1976-01-05,,,,,,0.0,7.96875,7.96875,7.96875,2.7891218662261963,104400
1976-01-06,,,,,,0.0,8.3125,8.3125,8.3125,2.9094371795654297,132800
1976-01-07,,,,,,0.0,8.125,8.125,8.125,2.8438117504119873,120000
1976-01-08,,,,,,0.0,8.125,8.125,8.125,2.8438117504119873,85200
