Date,Price,Signal,Year,Open,High,Low,Close,Adj Close,Volume
1997-06-18,,,,26.125,26.875,26.125,26.75,7.583500385284424,7918300
1997-06-19,,,,26.875,27.0,26.5,26.625,7.548064231872559,1472400
1997-06-20,,,,26.75,26.75,26.25,26.375,7.477192401885986,1030200
1997-06-23,,,,26.375,26.375,26.125,26.125,7.406317710876465,628900
1997-06-24,,,,26.1875,26.25,26.0625,26.0625,7.38859748840332,541800
1997-06-25,,,,26.25,26.5625,26.25,26.4375,7.494915962219238,570500
1997-06-26,,,,26.75,27.0,26.5625,27.0,7.65437650680542,488700
1997-06-27,,,,27.0,27.125,26.75,26.875,7.618940353393555,586400
1997-06-30,,,,26.8125,27.5,26.25,27.25,7.725247383117676,629800
1997-07-01,,,,27.125,27.125,26.625,26.625,7.548064231872559,269700
1997-07-02,,,,26.375,26.625,26.375,26.375,7.477192401885986,350800
1997-07-03,,,,26.4375,26.75,26.4375,26.625,7.548064231872559,173000
1997-07-07,,,,26.875,26.9375,26.5,26.75,7.583500385284424,449500
1997-07-08,,,,26.6875,26.875,26.625,26.6875,7.565782070159912,239400
1997-07-09,,,,26.625,26.6875,26.5,26.5625,7.530345916748047,226000
1997-07-10,,,,26.5,26.5,26.3125,26.375,7.477192401885986,425100
1997-07-11,,,,26.375,26.5,26.3125,26.4375,7.494915962219238,326300
1997-07-14,,,,26.6875,27.1875,26.625,26.75,7.583500385284424,311000
1997-07-15,,,,26.9375,26.9375,26.5625,26.6875,7.565782070159912,534400
1997-07-16,,,,26.6875,27.0,26.625,26.875,7.618940353393555,443700
1997-07-17,,,,26.9375,27.1875,26.9375,27.0625,7.672094345092773,443800
1997-07-18,,,,27.0,27.0625,26.375,26.625,7.548064231872559,359600
1997-07-21,,,,26.375,26.875,26.25,26.8125,7.6012187004089355,422700
1997-07-22,,,,26.8125,26.9375,26.75,26.8125,7.6012187004089355,246500
1997-07-23,,,,26.9375,26.9375,26.8125,26.8125,7.6012187004089355,196900
1997-07-24,,,,26.9375,27.125,26.75,27.0625,7.672094345092773,481800
1997-07-25,,,,27.1875,27.375,27.125,27.3125,7.742963790893555,225800
1997-07-28,,,,27.1875,27.375,27.0,27.3125,7.742963790893555,127600
1997-07-29,,,,27.25,27.5625,27.1875,27.4375,7.7784037590026855,350200
1997-07-30,,,,27.4375,27.625,27.0,27.5625,7.8138427734375,126600
